year,state,legal1820,dtype,agegr,count,pop,age,legal,beertaxa,beerpercap,winepercap,spiritpercap,totpercap,mrate
1976,9,1,homicide,18-20 yrs,9,168736,18.98682594299316,1,.1417313814163208,1.029999971389771,.3700000047683716,1.259999990463257,2.660000085830688,5.333775997161865
1976,9,1,other external,18-20 yrs,15,168736,18.98682594299316,1,.1417313814163208,1.029999971389771,.3700000047683716,1.259999990463257,2.660000085830688,8.889626502990723
1976,9,1,internal,18-20 yrs,35,168736,18.98682594299316,1,.1417313814163208,1.029999971389771,.3700000047683716,1.259999990463257,2.660000085830688,20.74246215820313
1977,9,1,all,18-20 yrs,154,170196,18.99972343444824,1,.1330778300762177,1.049999952316284,.3499999940395355,1.210000038146973,2.609999895095825,90.48390960693359
1977,9,1,MVA,18-20 yrs,70,170196,18.99972343444824,1,.1330778300762177,1.049999952316284,.3499999940395355,1.210000038146973,2.609999895095825,41.12905120849609
1977,9,1,suicide,18-20 yrs,14,170196,18.99972343444824,1,.1330778300762177,1.049999952316284,.3499999940395355,1.210000038146973,2.609999895095825,8.225810050964355
1977,9,1,homicide,18-20 yrs,18,170196,18.99972343444824,1,.1330778300762177,1.049999952316284,.3499999940395355,1.210000038146973,2.609999895095825,10.57604217529297
1977,9,1,other external,18-20 yrs,14,170196,18.99972343444824,1,.1330778300762177,1.049999952316284,.3499999940395355,1.210000038146973,2.609999895095825,8.225810050964355
1977,9,1,internal,18-20 yrs,38,170196,18.99972343444824,1,.1330778300762177,1.049999952316284,.3499999940395355,1.210000038146973,2.609999895095825,22.32719993591309
1978,9,1,all,18-20 yrs,177,168917,19.01266860961914,1,.1236888989806175,1.070000052452087,.3799999952316284,1.200000047683716,2.650000095367432,104.7851867675781
1978,9,1,MVA,18-20 yrs,92,168917,19.01266860961914,1,.1236888989806175,1.070000052452087,.3799999952316284,1.200000047683716,2.650000095367432,54.46461868286133
1978,9,1,suicide,18-20 yrs,21,168917,19.01266860961914,1,.1236888989806175,1.070000052452087,.3799999952316284,1.200000047683716,2.650000095367432,12.43214130401611
1978,9,1,homicide,18-20 yrs,8,168917,19.01266860961914,1,.1236888989806175,1.070000052452087,.3799999952316284,1.200000047683716,2.650000095367432,4.736053943634033
1978,9,1,other external,18-20 yrs,24,168917,19.01266860961914,1,.1236888989806175,1.070000052452087,.3799999952316284,1.200000047683716,2.650000095367432,14.20816135406494
1978,9,1,internal,18-20 yrs,32,168917,19.01266860961914,1,.1236888989806175,1.070000052452087,.3799999952316284,1.200000047683716,2.650000095367432,18.94421577453613
1979,9,1,all,18-20 yrs,207,168046,19.00368881225586,1,.1110814884305,1.129999995231628,.4000000059604645,1.200000047683716,2.720000028610229,123.1805572509766
1979,9,1,MVA,18-20 yrs,112,168046,19.00368881225586,1,.1110814884305,1.129999995231628,.4000000059604645,1.200000047683716,2.720000028610229,66.64841461181641
1979,9,1,suicide,18-20 yrs,22,168046,19.00368881225586,1,.1110814884305,1.129999995231628,.4000000059604645,1.200000047683716,2.720000028610229,13.09165382385254
1979,9,1,homicide,18-20 yrs,13,168046,19.00368881225586,1,.1110814884305,1.129999995231628,.4000000059604645,1.200000047683716,2.720000028610229,7.735977172851563
1979,9,1,other external,18-20 yrs,30,168046,19.00368881225586,1,.1110814884305,1.129999995231628,.4000000059604645,1.200000047683716,2.720000028610229,17.85225486755371
1979,9,1,internal,18-20 yrs,30,168046,19.00368881225586,1,.1110814884305,1.129999995231628,.4000000059604645,1.200000047683716,2.720000028610229,17.85225486755371
1980,9,1,all,18-20 yrs,189,169024,18.99459838867188,1,.097870334982872,1.059999942779541,.4300000071525574,1.210000038146973,2.700000047683716,111.8184432983398
1980,9,1,MVA,18-20 yrs,97,169024,18.99459838867188,1,.097870334982872,1.059999942779541,.4300000071525574,1.210000038146973,2.700000047683716,57.38829803466797
1980,9,1,suicide,18-20 yrs,16,169024,18.99459838867188,1,.097870334982872,1.059999942779541,.4300000071525574,1.210000038146973,2.700000047683716,9.466111183166504
1980,9,1,homicide,18-20 yrs,9,169024,18.99459838867188,1,.097870334982872,1.059999942779541,.4300000071525574,1.210000038146973,2.700000047683716,5.324687480926514
1980,9,1,other external,18-20 yrs,24,169024,18.99459838867188,1,.097870334982872,1.059999942779541,.4300000071525574,1.210000038146973,2.700000047683716,14.19916725158691
1980,9,1,internal,18-20 yrs,43,169024,18.99459838867188,1,.097870334982872,1.059999942779541,.4300000071525574,1.210000038146973,2.700000047683716,25.4401741027832
1981,9,1,all,18-20 yrs,170,172858,18.99656867980957,1,.0887185484170914,1.049999952316284,.4399999976158142,1.179999947547913,2.670000076293945,98.34661865234375
1981,9,1,MVA,18-20 yrs,87,172858,18.99656867980957,1,.0887185484170914,1.049999952316284,.4399999976158142,1.179999947547913,2.670000076293945,50.33032989501953
1981,9,1,suicide,18-20 yrs,19,172858,18.99656867980957,1,.0887185484170914,1.049999952316284,.4399999976158142,1.179999947547913,2.670000076293945,10.99168109893799
1981,9,1,homicide,18-20 yrs,9,172858,18.99656867980957,1,.0887185484170914,1.049999952316284,.4399999976158142,1.179999947547913,2.670000076293945,5.206585884094238
1981,9,1,other external,18-20 yrs,20,172858,18.99656867980957,1,.0887185484170914,1.049999952316284,.4399999976158142,1.179999947547913,2.670000076293945,11.5701904296875
1981,9,1,internal,18-20 yrs,35,172858,18.99656867980957,1,.0887185484170914,1.049999952316284,.4399999976158142,1.179999947547913,2.670000076293945,20.24783325195313
1982,9,.8333890438079834,all,18-20 yrs,171,174684,18.99788856506348,.8333890438079834,.0835701152682304,1.039999961853027,.4900000095367432,1.200000047683716,2.730000019073486,97.89105224609375
1982,9,.8333890438079834,MVA,18-20 yrs,67,174684,18.99788856506348,.8333890438079834,.0835701152682304,1.039999961853027,.4900000095367432,1.200000047683716,2.730000019073486,38.35497283935547
1982,9,.8333890438079834,suicide,18-20 yrs,14,174684,18.99788856506348,.8333890438079834,.0835701152682304,1.039999961853027,.4900000095367432,1.200000047683716,2.730000019073486,8.014472007751465
1982,9,.8333890438079834,homicide,18-20 yrs,14,174684,18.99788856506348,.8333890438079834,.0835701152682304,1.039999961853027,.4900000095367432,1.200000047683716,2.730000019073486,8.014472007751465
1982,9,.8333890438079834,other external,18-20 yrs,28,174684,18.99788856506348,.8333890438079834,.0835701152682304,1.039999961853027,.4900000095367432,1.200000047683716,2.730000019073486,16.02894401550293
1982,9,.8333890438079834,internal,18-20 yrs,48,174684,18.99788856506348,.8333890438079834,.0835701152682304,1.039999961853027,.4900000095367432,1.200000047683716,2.730000019073486,27.47818946838379
1983,9,.6795986294746399,all,18-20 yrs,135,175302,19.01601791381836,.6795986294746399,.0971628427505493,1.100000023841858,.4900000095367432,1.230000019073486,2.819999933242798,77.00995635986328
1983,9,.6795986294746399,MVA,18-20 yrs,51,175302,19.01601791381836,.6795986294746399,.0971628427505493,1.100000023841858,.4900000095367432,1.230000019073486,2.819999933242798,29.0926513671875
1983,9,.6795986294746399,suicide,18-20 yrs,23,175302,19.01601791381836,.6795986294746399,.0971628427505493,1.100000023841858,.4900000095367432,1.230000019073486,2.819999933242798,13.12021541595459
1983,9,.6795986294746399,homicide,18-20 yrs,17,175302,19.01601791381836,.6795986294746399,.0971628427505493,1.100000023841858,.4900000095367432,1.230000019073486,2.819999933242798,9.697550773620605
1983,9,.6795986294746399,other external,18-20 yrs,20,175302,19.01601791381836,.6795986294746399,.0971628427505493,1.100000023841858,.4900000095367432,1.230000019073486,2.819999933242798,11.4088830947876
1983,9,.6795986294746399,internal,18-20 yrs,24,175302,19.01601791381836,.6795986294746399,.0971628427505493,1.100000023841858,.4900000095367432,1.230000019073486,2.819999933242798,13.69065952301025
1970,10,0,all,18-20 yrs,36,28478,18.9528751373291,0,.166278675198555,1.169999957084656,.2099999934434891,1.740000009536743,3.119999885559082,126.4133682250977
1970,10,0,MVA,18-20 yrs,14,28478,18.9528751373291,0,.166278675198555,1.169999957084656,.2099999934434891,1.740000009536743,3.119999885559082,49.1607551574707
1970,10,0,suicide,18-20 yrs,3,28478,18.9528751373291,0,.166278675198555,1.169999957084656,.2099999934434891,1.740000009536743,3.119999885559082,10.53444766998291
1970,10,0,homicide,18-20 yrs,3,28478,18.9528751373291,0,.166278675198555,1.169999957084656,.2099999934434891,1.740000009536743,3.119999885559082,10.53444766998291
1970,10,0,other external,18-20 yrs,5,28478,18.9528751373291,0,.166278675198555,1.169999957084656,.2099999934434891,1.740000009536743,3.119999885559082,17.55741310119629
1970,10,0,internal,18-20 yrs,11,28478,18.9528751373291,0,.166278675198555,1.169999957084656,.2099999934434891,1.740000009536743,3.119999885559082,38.62630844116211
1971,10,0,all,18-20 yrs,28,31708,18.96259689331055,0,.1592990756034851,1.200000047683716,.239999994635582,1.740000009536743,3.180000066757202,88.30579376220703
1971,10,0,MVA,18-20 yrs,8,31708,18.96259689331055,0,.1592990756034851,1.200000047683716,.239999994635582,1.740000009536743,3.180000066757202,25.23022651672363
1971,10,0,suicide,18-20 yrs,1,31708,18.96259689331055,0,.1592990756034851,1.200000047683716,.239999994635582,1.740000009536743,3.180000066757202,3.153778314590454
1971,10,0,homicide,18-20 yrs,2,31708,18.96259689331055,0,.1592990756034851,1.200000047683716,.239999994635582,1.740000009536743,3.180000066757202,6.307556629180908
1971,10,0,other external,18-20 yrs,8,31708,18.96259689331055,0,.1592990756034851,1.200000047683716,.239999994635582,1.740000009536743,3.180000066757202,25.23022651672363
1971,10,0,internal,18-20 yrs,9,31708,18.96259689331055,0,.1592990756034851,1.200000047683716,.239999994635582,1.740000009536743,3.180000066757202,28.38400459289551
1972,10,.1613438874483109,all,18-20 yrs,40,34272,18.980712890625,.1613438874483109,.1543447971343994,1.210000038146973,.2599999904632568,1.600000023841858,3.069999933242798,116.7133483886719
1972,10,.1613438874483109,MVA,18-20 yrs,16,34272,18.980712890625,.1613438874483109,.1543447971343994,1.210000038146973,.2599999904632568,1.600000023841858,3.069999933242798,46.68534088134766
1972,10,.1613438874483109,suicide,18-20 yrs,0,34272,18.980712890625,.1613438874483109,.1543447971343994,1.210000038146973,.2599999904632568,1.600000023841858,3.069999933242798,0
1972,10,.1613438874483109,homicide,18-20 yrs,6,34272,18.980712890625,.1613438874483109,.1543447971343994,1.210000038146973,.2599999904632568,1.600000023841858,3.069999933242798,17.50700187683105
1972,10,.1613438874483109,other external,18-20 yrs,8,34272,18.980712890625,.1613438874483109,.1543447971343994,1.210000038146973,.2599999904632568,1.600000023841858,3.069999933242798,23.34267044067383
1972,10,.1613438874483109,internal,18-20 yrs,10,34272,18.980712890625,.1613438874483109,.1543447971343994,1.210000038146973,.2599999904632568,1.600000023841858,3.069999933242798,29.17833709716797
1973,10,.3258828818798065,all,18-20 yrs,45,35792,18.98874092102051,.3258828818798065,.1453065872192383,1.220000028610229,.2700000107288361,1.549999952316284,3.039999961853027,125.7264175415039
1973,10,.3258828818798065,MVA,18-20 yrs,18,35792,18.98874092102051,.3258828818798065,.1453065872192383,1.220000028610229,.2700000107288361,1.549999952316284,3.039999961853027,50.29056930541992
1973,10,.3258828818798065,suicide,18-20 yrs,10,35792,18.98874092102051,.3258828818798065,.1453065872192383,1.220000028610229,.2700000107288361,1.549999952316284,3.039999961853027,27.93920516967773
1973,10,.3258828818798065,homicide,18-20 yrs,5,35792,18.98874092102051,.3258828818798065,.1453065872192383,1.220000028610229,.2700000107288361,1.549999952316284,3.039999961853027,13.96960258483887
1973,10,.3258828818798065,other external,18-20 yrs,6,35792,18.98874092102051,.3258828818798065,.1453065872192383,1.220000028610229,.2700000107288361,1.549999952316284,3.039999961853027,16.76352310180664
1973,10,.3258828818798065,internal,18-20 yrs,6,35792,18.98874092102051,.3258828818798065,.1453065872192383,1.220000028610229,.2700000107288361,1.549999952316284,3.039999961853027,16.76352310180664
1974,10,.3257379233837128,all,18-20 yrs,35,36996,18.98945808410645,.3257379233837128,.1308643519878387,1.230000019073486,.2599999904632568,1.509999990463257,3,94.60482025146484
1974,10,.3257379233837128,MVA,18-20 yrs,13,36996,18.98945808410645,.3257379233837128,.1308643519878387,1.230000019073486,.2599999904632568,1.509999990463257,3,35.13893508911133
1974,10,.3257379233837128,suicide,18-20 yrs,3,36996,18.98945808410645,.3257379233837128,.1308643519878387,1.230000019073486,.2599999904632568,1.509999990463257,3,8.10898494720459
1974,10,.3257379233837128,homicide,18-20 yrs,8,36996,18.98945808410645,.3257379233837128,.1308643519878387,1.230000019073486,.2599999904632568,1.509999990463257,3,21.62395858764648
1974,10,.3257379233837128,other external,18-20 yrs,5,36996,18.98945808410645,.3257379233837128,.1308643519878387,1.230000019073486,.2599999904632568,1.509999990463257,3,13.51497459411621
1974,10,.3257379233837128,internal,18-20 yrs,6,36996,18.98945808410645,.3257379233837128,.1308643519878387,1.230000019073486,.2599999904632568,1.509999990463257,3,16.21796989440918
1975,10,.3236618041992188,all,18-20 yrs,35,38429,18.98321533203125,.3236618041992188,.1199184507131577,1.230000019073486,.2599999904632568,1.490000009536743,2.980000019073486,91.07704925537109
1975,10,.3236618041992188,MVA,18-20 yrs,19,38429,18.98321533203125,.3236618041992188,.1199184507131577,1.230000019073486,.2599999904632568,1.490000009536743,2.980000019073486,49.44182968139648
1975,10,.3236618041992188,suicide,18-20 yrs,2,38429,18.98321533203125,.3236618041992188,.1199184507131577,1.230000019073486,.2599999904632568,1.490000009536743,2.980000019073486,5.204402923583984
1975,10,.3236618041992188,homicide,18-20 yrs,3,38429,18.98321533203125,.3236618041992188,.1199184507131577,1.230000019073486,.2599999904632568,1.490000009536743,2.980000019073486,7.806604385375977
1975,10,.3236618041992188,other external,18-20 yrs,6,38429,18.98321533203125,.3236618041992188,.1199184507131577,1.230000019073486,.2599999904632568,1.490000009536743,2.980000019073486,15.61320877075195
1975,10,.3236618041992188,internal,18-20 yrs,5,38429,18.98321533203125,.3236618041992188,.1199184507131577,1.230000019073486,.2599999904632568,1.490000009536743,2.980000019073486,13.01100730895996
1976,10,.3235750496387482,all,18-20 yrs,48,39317,18.99097061157227,.3235750496387482,.1133851036429405,1.25,.25,1.429999947547913,2.920000076293945,122.0845947265625
1976,10,.3235750496387482,MVA,18-20 yrs,25,39317,18.99097061157227,.3235750496387482,.1133851036429405,1.25,.25,1.429999947547913,2.920000076293945,63.58572769165039
1976,10,.3235750496387482,suicide,18-20 yrs,6,39317,18.99097061157227,.3235750496387482,.1133851036429405,1.25,.25,1.429999947547913,2.920000076293945,15.26057434082031
1976,10,.3235750496387482,homicide,18-20 yrs,5,39317,18.99097061157227,.3235750496387482,.1133851036429405,1.25,.25,1.429999947547913,2.920000076293945,12.71714496612549
1976,10,.3235750496387482,other external,18-20 yrs,8,39317,18.99097061157227,.3235750496387482,.1133851036429405,1.25,.25,1.429999947547913,2.920000076293945,20.34743309020996
1976,10,.3235750496387482,internal,18-20 yrs,4,39317,18.99097061157227,.3235750496387482,.1133851036429405,1.25,.25,1.429999947547913,2.920000076293945,10.17371654510498
1977,10,.3318800628185272,all,18-20 yrs,32,39451,19.0018253326416,.3318800628185272,.1064622551202774,1.320000052452087,.239999994635582,1.350000023841858,2.910000085830688,81.11328125
1977,10,.3318800628185272,MVA,18-20 yrs,10,39451,19.0018253326416,.3318800628185272,.1064622551202774,1.320000052452087,.239999994635582,1.350000023841858,2.910000085830688,25.347900390625
1977,10,.3318800628185272,suicide,18-20 yrs,4,39451,19.0018253326416,.3318800628185272,.1064622551202774,1.320000052452087,.239999994635582,1.350000023841858,2.910000085830688,10.13916015625
1977,10,.3318800628185272,homicide,18-20 yrs,0,39451,19.0018253326416,.3318800628185272,.1064622551202774,1.320000052452087,.239999994635582,1.350000023841858,2.910000085830688,0
1977,10,.3318800628185272,other external,18-20 yrs,13,39451,19.0018253326416,.3318800628185272,.1064622551202774,1.320000052452087,.239999994635582,1.350000023841858,2.910000085830688,32.9522705078125
1977,10,.3318800628185272,internal,18-20 yrs,5,39451,19.0018253326416,.3318800628185272,.1064622551202774,1.320000052452087,.239999994635582,1.350000023841858,2.910000085830688,12.6739501953125
1978,10,.3319642841815948,all,18-20 yrs,51,39200,19.00601959228516,.3319642841815948,.0989511162042618,1.330000042915344,.25,1.330000042915344,2.910000085830688,130.1020355224609
1978,10,.3319642841815948,MVA,18-20 yrs,24,39200,19.00601959228516,.3319642841815948,.0989511162042618,1.330000042915344,.25,1.330000042915344,2.910000085830688,61.22449111938477
1978,10,.3319642841815948,suicide,18-20 yrs,8,39200,19.00601959228516,.3319642841815948,.0989511162042618,1.330000042915344,.25,1.330000042915344,2.910000085830688,20.40816307067871
1978,10,.3319642841815948,homicide,18-20 yrs,3,39200,19.00601959228516,.3319642841815948,.0989511162042618,1.330000042915344,.25,1.330000042915344,2.910000085830688,7.653061389923096
1978,10,.3319642841815948,other external,18-20 yrs,5,39200,19.00601959228516,.3319642841815948,.0989511162042618,1.330000042915344,.25,1.330000042915344,2.910000085830688,12.75510215759277
1978,10,.3319642841815948,internal,18-20 yrs,11,39200,19.00601959228516,.3319642841815948,.0989511162042618,1.330000042915344,.25,1.330000042915344,2.910000085830688,28.06122398376465
1979,10,.3313878774642944,all,18-20 yrs,29,38894,18.99789237976074,.3313878774642944,.0888651907444,1.379999995231628,.2700000107288361,1.340000033378601,2.990000009536743,74.56163024902344
1979,10,.3313878774642944,MVA,18-20 yrs,14,38894,18.99789237976074,.3313878774642944,.0888651907444,1.379999995231628,.2700000107288361,1.340000033378601,2.990000009536743,35.99526977539063
1979,10,.3313878774642944,suicide,18-20 yrs,6,38894,18.99789237976074,.3313878774642944,.0888651907444,1.379999995231628,.2700000107288361,1.340000033378601,2.990000009536743,15.42654418945313
1979,10,.3313878774642944,homicide,18-20 yrs,1,38894,18.99789237976074,.3313878774642944,.0888651907444,1.379999995231628,.2700000107288361,1.340000033378601,2.990000009536743,2.571090698242188
1979,10,.3313878774642944,other external,18-20 yrs,4,38894,18.99789237976074,.3313878774642944,.0888651907444,1.379999995231628,.2700000107288361,1.340000033378601,2.990000009536743,10.28436279296875
1979,10,.3313878774642944,internal,18-20 yrs,4,38894,18.99789237976074,.3313878774642944,.0888651907444,1.379999995231628,.2700000107288361,1.340000033378601,2.990000009536743,10.28436279296875
1980,10,.3314185440540314,all,18-20 yrs,48,37602,19.00813865661621,.3314185440540314,.0782962664961815,1.450000047683716,.2899999916553497,1.379999995231628,3.119999885559082,127.6527862548828
1980,10,.3314185440540314,MVA,18-20 yrs,25,37602,19.00813865661621,.3314185440540314,.0782962664961815,1.450000047683716,.2899999916553497,1.379999995231628,3.119999885559082,66.48582458496094
1980,10,.3314185440540314,suicide,18-20 yrs,6,37602,19.00813865661621,.3314185440540314,.0782962664961815,1.450000047683716,.2899999916553497,1.379999995231628,3.119999885559082,15.95659828186035
1980,10,.3314185440540314,homicide,18-20 yrs,2,37602,19.00813865661621,.3314185440540314,.0782962664961815,1.450000047683716,.2899999916553497,1.379999995231628,3.119999885559082,5.31886625289917
1980,10,.3314185440540314,other external,18-20 yrs,8,37602,19.00813865661621,.3314185440540314,.0782962664961815,1.450000047683716,.2899999916553497,1.379999995231628,3.119999885559082,21.27546501159668
1980,10,.3314185440540314,internal,18-20 yrs,7,37602,19.00813865661621,.3314185440540314,.0782962664961815,1.450000047683716,.2899999916553497,1.379999995231628,3.119999885559082,18.61603164672852
1981,10,.3486201465129852,all,18-20 yrs,35,37069,19.03882026672363,.3486201465129852,.0709748342633247,1.509999990463257,.3199999928474426,1.389999985694885,3.230000019073486,94.41851806640625
1981,10,.3486201465129852,MVA,18-20 yrs,14,37069,19.03882026672363,.3486201465129852,.0709748342633247,1.509999990463257,.3199999928474426,1.389999985694885,3.230000019073486,37.76740646362305
1981,10,.3486201465129852,suicide,18-20 yrs,11,37069,19.03882026672363,.3486201465129852,.0709748342633247,1.509999990463257,.3199999928474426,1.389999985694885,3.230000019073486,29.67439079284668
1981,10,.3486201465129852,homicide,18-20 yrs,4,37069,19.03882026672363,.3486201465129852,.0709748342633247,1.509999990463257,.3199999928474426,1.389999985694885,3.230000019073486,10.79068756103516
1981,10,.3486201465129852,other external,18-20 yrs,1,37069,19.03882026672363,.3486201465129852,.0709748342633247,1.509999990463257,.3199999928474426,1.389999985694885,3.230000019073486,2.697671890258789
1981,10,.3486201465129852,internal,18-20 yrs,5,37069,19.03882026672363,.3486201465129852,.0709748342633247,1.509999990463257,.3199999928474426,1.389999985694885,3.230000019073486,13.48835945129395
1982,10,.3490909039974213,all,18-20 yrs,45,36025,19.03411483764648,.3490909039974213,.0668560937047005,1.529999971389771,.3400000035762787,1.360000014305115,3.230000019073486,124.9132537841797
1982,10,.3490909039974213,MVA,18-20 yrs,26,36025,19.03411483764648,.3490909039974213,.0668560937047005,1.529999971389771,.3400000035762787,1.360000014305115,3.230000019073486,72.17210388183594
1982,10,.3490909039974213,suicide,18-20 yrs,5,36025,19.03411483764648,.3490909039974213,.0668560937047005,1.529999971389771,.3400000035762787,1.360000014305115,3.230000019073486,13.87925052642822
1982,10,.3490909039974213,homicide,18-20 yrs,4,36025,19.03411483764648,.3490909039974213,.0668560937047005,1.529999971389771,.3400000035762787,1.360000014305115,3.230000019073486,11.10340023040771
1982,10,.3490909039974213,other external,18-20 yrs,3,36025,19.03411483764648,.3490909039974213,.0668560937047005,1.529999971389771,.3400000035762787,1.360000014305115,3.230000019073486,8.327549934387207
1982,10,.3490909039974213,internal,18-20 yrs,7,36025,19.03411483764648,.3490909039974213,.0668560937047005,1.529999971389771,.3400000035762787,1.360000014305115,3.230000019073486,19.43095016479492
1983,10,.3448540568351746,all,18-20 yrs,23,35183,19.03584098815918,.3448540568351746,.0647752285003662,1.529999971389771,.3499999940395355,1.340000033378601,3.220000028610229,65.37248229980469
1983,10,.3448540568351746,MVA,18-20 yrs,10,35183,19.03584098815918,.3448540568351746,.0647752285003662,1.529999971389771,.3499999940395355,1.340000033378601,3.220000028610229,28.42281723022461
1983,10,.3448540568351746,suicide,18-20 yrs,1,35183,19.03584098815918,.3448540568351746,.0647752285003662,1.529999971389771,.3499999940395355,1.340000033378601,3.220000028610229,2.842281818389893
1983,10,.3448540568351746,homicide,18-20 yrs,1,35183,19.03584098815918,.3448540568351746,.0647752285003662,1.529999971389771,.3499999940395355,1.340000033378601,3.220000028610229,2.842281818389893
1983,10,.3448540568351746,other external,18-20 yrs,2,35183,19.03584098815918,.3448540568351746,.0647752285003662,1.529999971389771,.3499999940395355,1.340000033378601,3.220000028610229,5.684563636779785
1983,10,.3448540568351746,internal,18-20 yrs,9,35183,19.03584098815918,.3448540568351746,.0647752285003662,1.529999971389771,.3499999940395355,1.340000033378601,3.220000028610229,25.58053588867188
1970,11,1,all,18-20 yrs,100,46360,19.04885673522949,1,.1870635151863098,1.389999985694885,.8199999928474426,4.440000057220459,6.639999866485596,215.7031860351563
1970,11,1,MVA,18-20 yrs,15,46360,19.04885673522949,1,.1870635151863098,1.389999985694885,.8199999928474426,4.440000057220459,6.639999866485596,32.3554801940918
1970,11,1,suicide,18-20 yrs,3,46360,19.04885673522949,1,.1870635151863098,1.389999985694885,.8199999928474426,4.440000057220459,6.639999866485596,6.471095561981201
1970,11,1,homicide,18-20 yrs,15,46360,19.04885673522949,1,.1870635151863098,1.389999985694885,.8199999928474426,4.440000057220459,6.639999866485596,32.3554801940918
1970,11,1,other external,18-20 yrs,25,46360,19.04885673522949,1,.1870635151863098,1.389999985694885,.8199999928474426,4.440000057220459,6.639999866485596,53.92579650878906
1970,11,1,internal,18-20 yrs,42,46360,19.04885673522949,1,.1870635151863098,1.389999985694885,.8199999928474426,4.440000057220459,6.639999866485596,90.59534454345703
1971,11,1,all,18-20 yrs,95,44698,19.05275344848633,1,.1792114675045013,1.370000004768372,.9100000262260437,4.449999809265137,6.739999771118164,212.5374755859375
1971,11,1,MVA,18-20 yrs,9,44698,19.05275344848633,1,.1792114675045013,1.370000004768372,.9100000262260437,4.449999809265137,6.739999771118164,20.13512992858887
1971,11,1,suicide,18-20 yrs,2,44698,19.05275344848633,1,.1792114675045013,1.370000004768372,.9100000262260437,4.449999809265137,6.739999771118164,4.474472999572754
1971,11,1,homicide,18-20 yrs,20,44698,19.05275344848633,1,.1792114675045013,1.370000004768372,.9100000262260437,4.449999809265137,6.739999771118164,44.74473190307617
1971,11,1,other external,18-20 yrs,26,44698,19.05275344848633,1,.1792114675045013,1.370000004768372,.9100000262260437,4.449999809265137,6.739999771118164,58.16815185546875
1971,11,1,internal,18-20 yrs,38,44698,19.05275344848633,1,.1792114675045013,1.370000004768372,.9100000262260437,4.449999809265137,6.739999771118164,85.01499176025391
1972,11,1,all,18-20 yrs,96,44661,19.02595138549805,1,.1736379116773605,1.340000033378601,.8899999856948853,4.159999847412109,6.400000095367432,214.95263671875
1972,11,1,MVA,18-20 yrs,8,44661,19.02595138549805,1,.1736379116773605,1.340000033378601,.8899999856948853,4.159999847412109,6.400000095367432,17.9127197265625
1972,11,1,suicide,18-20 yrs,2,44661,19.02595138549805,1,.1736379116773605,1.340000033378601,.8899999856948853,4.159999847412109,6.400000095367432,4.478179931640625
1972,11,1,homicide,18-20 yrs,20,44661,19.02595138549805,1,.1736379116773605,1.340000033378601,.8899999856948853,4.159999847412109,6.400000095367432,44.78179931640625
1972,11,1,other external,18-20 yrs,22,44661,19.02595138549805,1,.1736379116773605,1.340000033378601,.8899999856948853,4.159999847412109,6.400000095367432,49.25997924804688
1972,11,1,internal,18-20 yrs,44,44661,19.02595138549805,1,.1736379116773605,1.340000033378601,.8899999856948853,4.159999847412109,6.400000095367432,98.51995849609375
1973,11,1,all,18-20 yrs,69,44998,19.01080131530762,1,.1634699106216431,1.389999985694885,.9200000166893005,3.890000104904175,6.210000038146973,153.3401489257813
1973,11,1,MVA,18-20 yrs,13,44998,19.01080131530762,1,.1634699106216431,1.389999985694885,.9200000166893005,3.890000104904175,6.210000038146973,28.89017295837402
1973,11,1,suicide,18-20 yrs,1,44998,19.01080131530762,1,.1634699106216431,1.389999985694885,.9200000166893005,3.890000104904175,6.210000038146973,2.222321033477783
1973,11,1,homicide,18-20 yrs,19,44998,19.01080131530762,1,.1634699106216431,1.389999985694885,.9200000166893005,3.890000104904175,6.210000038146973,42.22409820556641
1973,11,1,other external,18-20 yrs,7,44998,19.01080131530762,1,.1634699106216431,1.389999985694885,.9200000166893005,3.890000104904175,6.210000038146973,15.55624675750732
1973,11,1,internal,18-20 yrs,29,44998,19.01080131530762,1,.1634699106216431,1.389999985694885,.9200000166893005,3.890000104904175,6.210000038146973,64.44731140136719
1974,11,1,all,18-20 yrs,58,45126,19.0068244934082,1,.1472223997116089,1.389999985694885,.8899999856948853,3.759999990463257,6.039999961853027,128.5290069580078
1974,11,1,MVA,18-20 yrs,8,45126,19.0068244934082,1,.1472223997116089,1.389999985694885,.8899999856948853,3.759999990463257,6.039999961853027,17.72813987731934
1974,11,1,suicide,18-20 yrs,6,45126,19.0068244934082,1,.1472223997116089,1.389999985694885,.8899999856948853,3.759999990463257,6.039999961853027,13.29610443115234
1974,11,1,homicide,18-20 yrs,14,45126,19.0068244934082,1,.1472223997116089,1.389999985694885,.8899999856948853,3.759999990463257,6.039999961853027,31.02424240112305
1974,11,1,other external,18-20 yrs,10,45126,19.0068244934082,1,.1472223997116089,1.389999985694885,.8899999856948853,3.759999990463257,6.039999961853027,22.1601734161377
1974,11,1,internal,18-20 yrs,20,45126,19.0068244934082,1,.1472223997116089,1.389999985694885,.8899999856948853,3.759999990463257,6.039999961853027,44.32034683227539
1975,11,1,all,18-20 yrs,70,45582,19.00204086303711,1,.1349082589149475,1.370000004768372,.9200000166893005,3.710000038146973,6,153.5693969726563
1975,11,1,MVA,18-20 yrs,6,45582,19.00204086303711,1,.1349082589149475,1.370000004768372,.9200000166893005,3.710000038146973,6,13.16309070587158
